latitude,longitude
30.863555899999998,75.85902545910893
30.863555899999998,75.85901935380609
30.863555899999998,75.85901324850323
30.863555899999998,75.85900714320037
30.863555899999998,75.85900714320037
30.863555899999998,75.85901067240377
30.863555899999998,75.85901417749913
30.863555899999998,75.8590176345431
30.863555899999998,75.85902101992055
30.863555899999998,75.85902431050593
30.863555899999998,75.85902748382122
30.863555899999998,75.85903051818944
30.863555899999998,75.85903339288276
30.863555899999998,75.85903608826416
30.863555899999998,75.85903858592141
30.863555899999998,75.85904086879302
30.863555899999998,75.8590429212846
30.863555899999998,75.8590447293756
30.863555899999998,75.8590462807149
30.863555899999998,75.85904756470532
30.863555899999998,75.85904857257584
30.863555899999998,75.85904929744174
30.863555899999998,75.85904973435142
30.863555899999998,75.85904988032036
30.863555899999998,75.85904988032036
30.863555899999998,75.85905005467801
30.863555899999998,75.85905057647179
30.863555899999998,75.8590514418735
30.863555899999998,75.85905264453415
30.863555899999998,75.85905417563032
30.863555899999998,75.85905602392909
30.863555899999998,75.85905817587035
30.863555899999998,75.85906061566627
30.863555899999998,75.85906332541722
30.863555899999998,75.85906628524302
30.863555899999998,75.85906947342876
30.863555899999998,75.85907286658423
30.863555899999998,75.85907643981538
30.863555899999998,75.85908016690708
30.863555899999998,75.85908402051538
30.863555899999998,75.85908797236814
30.863555899999998,75.85909199347243
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863555899999998,75.85909261744034
30.863557065100288,75.85909261744034
30.863560550903074,75.85909261744034
30.863564002584337,75.85909261744034
30.863567394820677,75.85909261744034
30.863570702724825,75.85909261744034
30.863573902028214,75.85909261744034
30.86357696925904,75.85909261744034
30.863579881914436,75.85909261744034
30.8635826186256,75.85909261744034
30.86358515931455,75.85909261744034
30.86358748534141,75.85909261744034
30.863589579641207,75.85909261744034
30.863591426849027,75.85909261744034
30.86359301341276,75.85909261744034
30.863594327692518,75.85909261744034
30.86359536004604,75.85909261744034
30.863596102899425,75.85909261744034
30.8635965508027,75.85909261744034
30.863596700469806,75.85909261744034
30.863596700469806,75.85909261744034
30.863596700469806,75.85908651213748
30.863596700469806,75.85908040683464
30.863596700469806,75.85907430153178
30.863596700469806,75.85906819622892
30.863596700469806,75.85906209092606
30.863596700469806,75.85905598562321
30.863596700469806,75.85904988032036
30.863600815764205,75.85909261744034
30.863600815764205,75.85908732005653
30.863600815764205,75.85908202267271
30.863600815764205,75.85907672528889
30.863600815764205,75.85907142790506
30.863600815764205,75.85906613052124
30.863600815764205,75.85906083313743
30.863600815764205,75.85905553575361
30.863600815764205,75.8590502383698
30.863600815764205,75.85904494098597
30.863600815764205,75.85903964360216
30.863600815764205,75.85903434621834
30.863600815764205,75.85902904883451
30.863600815764205,75.8590237514507
30.863600815764205,75.85901845406688
30.863600815764205,75.85901315668306
30.863600815764205,75.85900785929924
30.863600815764205,75.85900256191543
30.863600815764205,75.85899726453161
30.863600815764205,75.85899196714779
30.863600815764205,75.85898666976398
30.863600815764205,75.85898137238014
30.863600815764205,75.85897607499633
30.863600815764205,75.85897077761251
30.863600815764205,75.8589654802287
30.863600815764205,75.85896018284488
30.863600815764205,75.85895488546107
30.863600815764205,75.85894958807724
30.863600815764205,75.85894429069342
30.863600815764205,75.85893899330961
30.863600815764205,75.85893369592578
30.863600815764205,75.85892839854198
30.863600815764205,75.85892310115814
30.863600815764205,75.85891780377433
30.863600815764205,75.85891250639051
30.863600815764205,75.8589072090067
30.863600815764205,75.85890191162288
30.863600815764205,75.85889661423906
30.863600815764205,75.85889131685524
30.863600815764205,75.85888601947141
30.863600815764205,75.8588807220876
30.863600815764205,75.85887542470378
30.863600815764205,75.85887012731997
30.863600815764205,75.85886482993615
30.863600815764205,75.85885953255233
30.863600815764205,75.85885423516851
30.863600815764205,75.85884893778469
30.863600815764205,75.85884364040088
30.863600815764205,75.85883834301706
30.863600815764205,75.85883304563325
30.863600815764205,75.85882774824941
30.863600815764205,75.8588224508656
30.863600815764205,75.85881715348178
30.863600815764205,75.85881185609796
30.863600815764205,75.85880655871415
30.863600815764205,75.85880126133033
30.863600815764205,75.8587959639465
30.863600815764205,75.85879066656268
30.863600815764205,75.85878536917888
30.863600815764205,75.85878007179505
30.863600815764205,75.85877477441124
30.863600815764205,75.85876947702742
30.863600815764205,75.85876417964359
30.863600815764205,75.85875888225978
30.863600815764205,75.85875358487596
30.863600815764205,75.85874828749215
30.863600815764205,75.85874299010833
30.863600815764205,75.85873769272452
30.863600815764205,75.85873239534068
30.863600815764205,75.85872709795687
30.863600815764205,75.85872180057305
30.863600815764205,75.85871650318923
30.863600815764205,75.85871120580542
30.863600815764205,75.8587059084216
30.863600815764205,75.85870061103778
30.863600815764205,75.85869531365395
30.863600815764205,75.85869001627015
30.863600815764205,75.85868471888632
30.863600815764205,75.8586794215025
30.863600815764205,75.85867412411869
30.863600815764205,75.85866882673486
30.863600815764205,75.85866352935105
30.863600815764205,75.85865823196723
