x,y
80.1085221783528,30.0
80.61272385902507,30.0
81.11692553969733,30.0
81.6211272203696,30.0
82.12532890104188,30.0
82.62953058171414,30.0
83.13373226238642,30.0
83.63793394305868,30.0
84.14213562373095,30.0
84.14213562373095,10.0
83.63793394305868,10.0
83.13373226238642,10.0
82.62953058171415,10.0
82.12532890104188,10.0
81.6211272203696,10.0
81.11692553969733,10.0
80.61272385902507,10.0
80.1085221783528,10.0
79.60432049768053,10.0
79.10011881700827,10.0
78.595917136336,10.0
78.09171545566372,10.0
77.58751377499145,10.0
77.08331209431918,10.0
76.57911041364692,10.0
76.07490873297465,10.0
75.57070705230238,10.0
75.06650537163011,10.0
74.56230369095785,10.0
74.05810201028558,10.0
73.5539003296133,10.0
73.04969864894103,10.0
72.54549696826876,10.0
72.0412952875965,10.0
71.53709360692423,10.0
71.03289192625196,10.0
70.5286902455797,10.0
70.02448856490741,10.0
69.52028688423515,10.0
69.01608520356288,10.0
68.51188352289061,10.0
68.00768184221835,10.0
67.50348016154608,10.0
66.99927848087381,10.0
66.49507680020153,10.0
65.99087511952928,10.0
65.486673438857,10.0
64.98247175818473,10.0
64.47827007751246,10.0
63.974068396840195,10.0
63.46986671616793,10.0
62.96566503549566,10.0
62.46146335482339,10.0
61.95726167415112,10.0
61.45305999347885,10.0
60.94885831280658,10.0
60.44465663213431,10.0
59.940454951462044,10.0
59.43625327078978,10.0
58.93205159011751,10.0
58.427849909445236,10.0
57.92364822877297,10.0
57.4194465481007,10.0
56.91524486742843,10.0
56.41104318675616,10.0
55.90684150608389,10.0
55.402639825411626,10.0
54.89843814473936,10.0
54.394236464067085,10.0
53.89003478339482,10.0
53.38583310272255,10.0
52.881631422050276,10.0
52.37742974137801,10.0
51.87322806070574,10.0
51.369026380033475,10.0
50.86482469936121,10.0
50.36062301868893,10.0
49.856421338016666,10.0
49.3522196573444,10.0
48.848017976672125,10.0
48.34381629599986,10.0
47.83961461532759,10.0
47.335412934655324,10.0
46.83121125398306,10.0
46.32700957331078,10.0
45.822807892638515,10.0
45.31860621196625,10.0
44.814404531293974,10.0
44.31020285062171,10.0
43.80600116994944,10.0
43.30179948927717,10.0
42.797597808604905,10.0
42.29339612793263,10.0
41.789194447260364,10.0
41.2849927665881,10.0
40.78079108591582,10.0
40.276589405243556,10.0
39.77238772457129,10.0
39.26818604389902,10.0
38.763984363226754,10.0
38.25978268255448,10.0
37.75558100188221,10.0
37.251379321209946,10.0
36.74717764053767,10.0
36.242975959865404,10.0
35.73877427919314,10.0
35.23457259852087,10.0
34.7303709178486,10.0
34.22616923717633,10.0
33.72196755650406,10.0
33.217765875831795,10.0
32.71356419515952,10.0
32.20936251448725,10.0
31.705160833814986,10.0
31.20095915314272,10.0
30.696757472470452,10.0
