x,y,type
3.0252100840336134,30.0,row
3.5294117647058822,30.0,row
4.033613445378151,30.0,row
4.53781512605042,30.0,row
5.042016806722689,30.0,row
5.546218487394958,30.0,row
6.050420168067227,30.0,row
6.554621848739496,30.0,row
7.0588235294117645,30.0,row
7.563025210084033,30.0,row
8.067226890756302,30.0,row
8.571428571428571,30.0,row
9.07563025210084,30.0,row
9.579831932773109,30.0,row
10.084033613445378,30.0,row
10.588235294117647,30.0,row
11.092436974789916,30.0,row
11.596638655462185,30.0,row
12.100840336134453,30.0,row
12.605042016806722,30.0,row
13.109243697478991,30.0,row
13.61344537815126,30.0,row
14.117647058823529,30.0,row
14.621848739495798,30.0,row
15.126050420168067,30.0,row
15.630252100840336,30.0,row
16.134453781512605,30.0,row
16.63865546218487,30.0,row
17.142857142857142,30.0,row
17.647058823529413,30.0,row
18.15126050420168,30.0,row
18.655462184873947,30.0,row
19.159663865546218,30.0,row
19.66386554621849,30.0,row
20.168067226890756,30.0,row
20.672268907563023,30.0,row
21.176470588235293,30.0,row
21.680672268907564,30.0,row
22.18487394957983,30.0,row
22.6890756302521,30.0,row
23.19327731092437,30.0,row
23.69747899159664,30.0,row
24.201680672268907,30.0,row
24.705882352941174,30.0,row
25.210084033613445,30.0,row
25.714285714285715,30.0,row
26.218487394957982,30.0,row
26.72268907563025,30.0,row
27.22689075630252,30.0,row
27.73109243697479,30.0,row
28.235294117647058,30.0,row
28.739495798319325,30.0,row
29.243697478991596,30.0,row
29.747899159663866,30.0,row
30.252100840336134,30.0,row
30.7563025210084,30.0,row
31.26050420168067,30.0,row
31.764705882352942,30.0,row
32.26890756302521,30.0,row
32.773109243697476,30.0,row
33.27731092436974,30.0,row
33.78151260504202,30.0,row
34.285714285714285,30.0,row
34.78991596638655,30.0,row
35.294117647058826,30.0,row
35.79831932773109,30.0,row
36.30252100840336,30.0,row
36.80672268907563,30.0,row
37.310924369747895,30.0,row
37.81512605042017,30.0,row
38.319327731092436,30.0,row
38.8235294117647,30.0,row
39.32773109243698,30.0,row
39.831932773109244,30.0,row
40.33613445378151,30.0,row
40.84033613445378,30.0,row
41.344537815126046,30.0,row
41.84873949579832,30.0,row
42.35294117647059,30.0,row
42.857142857142854,30.0,row
43.36134453781513,30.0,row
43.865546218487395,30.0,row
44.36974789915966,30.0,row
44.87394957983193,30.0,row
45.3781512605042,30.0,row
45.88235294117647,30.0,row
46.38655462184874,30.0,row
46.890756302521005,30.0,row
47.39495798319328,30.0,row
47.89915966386555,30.0,row
48.403361344537814,30.0,row
48.90756302521008,30.0,row
49.41176470588235,30.0,row
